Testing smithy.
RANDOM TESTS.
----- ASSERT TRUE FAILED on Iteration 101 at line 158: Value LHS: 20, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 102 at line 116: Value LHS: 27, Value RHS: 28 
----- ASSERT TRUE FAILED on Iteration 102 at line 158: Value LHS: -17, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 103 at line 116: Value LHS: 199, Value RHS: 200 
----- ASSERT TRUE FAILED on Iteration 103 at line 158: Value LHS: 7, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 104 at line 116: Value LHS: 251, Value RHS: 252 
----- ASSERT TRUE FAILED on Iteration 104 at line 158: Value LHS: -12, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 105 at line 116: Value LHS: 128, Value RHS: 129 
----- ASSERT TRUE FAILED on Iteration 105 at line 158: Value LHS: 1, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 106 at line 116: Value LHS: 87, Value RHS: 88 
----- ASSERT TRUE FAILED on Iteration 106 at line 158: Value LHS: -1, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 107 at line 116: Value LHS: 453, Value RHS: 454 
----- ASSERT TRUE FAILED on Iteration 107 at line 158: Value LHS: 11, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 108 at line 116: Value LHS: 335, Value RHS: 336 
----- ASSERT TRUE FAILED on Iteration 108 at line 158: Value LHS: -9, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 109 at line 116: Value LHS: 36, Value RHS: 37 
----- ASSERT TRUE FAILED on Iteration 109 at line 158: Value LHS: 5, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 110 at line 116: Value LHS: 88, Value RHS: 89 
----- ASSERT TRUE FAILED on Iteration 110 at line 158: Value LHS: -6, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 111 at line 116: Value LHS: 480, Value RHS: 481 
----- ASSERT TRUE FAILED on Iteration 111 at line 158: Value LHS: -24, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 112 at line 116: Value LHS: 497, Value RHS: 498 
----- ASSERT TRUE FAILED on Iteration 112 at line 158: Value LHS: -9, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 113 at line 116: Value LHS: 266, Value RHS: 267 
----- ASSERT TRUE FAILED on Iteration 113 at line 158: Value LHS: -1, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 114 at line 116: Value LHS: 54, Value RHS: 55 
----- ASSERT TRUE FAILED on Iteration 114 at line 158: Value LHS: 15, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 115 at line 116: Value LHS: 440, Value RHS: 441 
----- ASSERT TRUE FAILED on Iteration 115 at line 158: Value LHS: -7, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 116 at line 116: Value LHS: 495, Value RHS: 496 
----- ASSERT TRUE FAILED on Iteration 116 at line 158: Value LHS: -2, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 117 at line 116: Value LHS: 498, Value RHS: 499 
----- ASSERT TRUE FAILED on Iteration 117 at line 158: Value LHS: 3, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 118 at line 116: Value LHS: 49, Value RHS: 50 
----- ASSERT TRUE FAILED on Iteration 118 at line 158: Value LHS: -6, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 119 at line 116: Value LHS: 238, Value RHS: 239 
----- ASSERT TRUE FAILED on Iteration 119 at line 158: Value LHS: -4, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 120 at line 116: Value LHS: 186, Value RHS: 187 
----- ASSERT TRUE FAILED on Iteration 120 at line 158: Value LHS: -7, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 121 at line 116: Value LHS: 144, Value RHS: 145 
----- ASSERT TRUE FAILED on Iteration 121 at line 158: Value LHS: -20, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 122 at line 116: Value LHS: 210, Value RHS: 211 
----- ASSERT TRUE FAILED on Iteration 122 at line 158: Value LHS: 9, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 123 at line 116: Value LHS: 458, Value RHS: 459 
----- ASSERT TRUE FAILED on Iteration 123 at line 158: Value LHS: 2, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 124 at line 116: Value LHS: 364, Value RHS: 365 
----- ASSERT TRUE FAILED on Iteration 124 at line 158: Value LHS: -22, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 125 at line 116: Value LHS: 174, Value RHS: 175 
----- ASSERT TRUE FAILED on Iteration 125 at line 158: Value LHS: 4, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 126 at line 116: Value LHS: 236, Value RHS: 237 
----- ASSERT TRUE FAILED on Iteration 126 at line 158: Value LHS: -8, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 127 at line 116: Value LHS: 438, Value RHS: 439 
----- ASSERT TRUE FAILED on Iteration 127 at line 158: Value LHS: -1, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 128 at line 116: Value LHS: 207, Value RHS: 208 
----- ASSERT TRUE FAILED on Iteration 128 at line 158: Value LHS: 13, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 129 at line 116: Value LHS: 208, Value RHS: 209 
----- ASSERT TRUE FAILED on Iteration 129 at line 158: Value LHS: 9, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 130 at line 116: Value LHS: 281, Value RHS: 282 
----- ASSERT TRUE FAILED on Iteration 130 at line 158: Value LHS: -9, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 131 at line 116: Value LHS: 491, Value RHS: 492 
----- ASSERT TRUE FAILED on Iteration 131 at line 158: Value LHS: 4, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 132 at line 116: Value LHS: 366, Value RHS: 367 
----- ASSERT TRUE FAILED on Iteration 132 at line 158: Value LHS: 18, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 133 at line 116: Value LHS: 35, Value RHS: 36 
----- ASSERT TRUE FAILED on Iteration 133 at line 158: Value LHS: -17, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 134 at line 116: Value LHS: 45, Value RHS: 46 
----- ASSERT TRUE FAILED on Iteration 134 at line 158: Value LHS: 20, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 135 at line 116: Value LHS: 22, Value RHS: 23 
----- ASSERT TRUE FAILED on Iteration 135 at line 158: Value LHS: -12, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 136 at line 116: Value LHS: 87, Value RHS: 88 
----- ASSERT TRUE FAILED on Iteration 136 at line 158: Value LHS: -229, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 137 at line 116: Value LHS: 296, Value RHS: 297 
----- ASSERT TRUE FAILED on Iteration 137 at line 158: Value LHS: -6, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 138 at line 116: Value LHS: 224, Value RHS: 225 
----- ASSERT TRUE FAILED on Iteration 138 at line 158: Value LHS: 5, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 139 at line 116: Value LHS: 477, Value RHS: 478 
----- ASSERT TRUE FAILED on Iteration 139 at line 158: Value LHS: 17, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 140 at line 116: Value LHS: 12, Value RHS: 13 
----- ASSERT TRUE FAILED on Iteration 140 at line 158: Value LHS: -13, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 141 at line 116: Value LHS: 122, Value RHS: 123 
----- ASSERT TRUE FAILED on Iteration 141 at line 158: Value LHS: -3, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 142 at line 116: Value LHS: 150, Value RHS: 151 
----- ASSERT TRUE FAILED on Iteration 142 at line 158: Value LHS: -13, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 143 at line 116: Value LHS: 123, Value RHS: 124 
----- ASSERT TRUE FAILED on Iteration 143 at line 158: Value LHS: 16, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 144 at line 116: Value LHS: 488, Value RHS: 489 
----- ASSERT TRUE FAILED on Iteration 144 at line 158: Value LHS: -8, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 145 at line 116: Value LHS: 110, Value RHS: 111 
----- ASSERT TRUE FAILED on Iteration 145 at line 158: Value LHS: -5, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 146 at line 116: Value LHS: 142, Value RHS: 143 
----- ASSERT TRUE FAILED on Iteration 146 at line 158: Value LHS: -1, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 147 at line 116: Value LHS: 442, Value RHS: 443 
----- ASSERT TRUE FAILED on Iteration 147 at line 158: Value LHS: -6, Value RHS: 0 
